,Unnamed: 0,blue_1_summoner_level,blue_2_summoner_level,blue_3_summoner_level,blue_4_summoner_level,blue_5_summoner_level,blue_kurtosis_summonerlevel,blue_coefficient_of_skewness_summonerlevel,blue_mean_summonerlevel,blue_variance_summonerlevel,blue_std_summonerlevel,blue_median_summonerlevel,blue_1_champ_points,blue_2_champ_points,blue_3_champ_points,blue_4_champ_points,blue_5_champ_points,blue_kurtosis_champpoints,blue_coefficient_of_skewness_champpoints,blue_mean_champpoints,blue_variance_champpoints,blue_std_champpoints,blue_median_champpoints,kills_1,kills_2,kills_3,kills_4,kills_5,damage1,damage2,damage3,damage4,damage5,assist1,assist2,assist3,assist4,assist5,red_1_summoner_level,red_2_summoner_level,red_3_summoner_level,red_4_summoner_level,red_5_summoner_level,red_kurtosis_summonerlevel,red_coefficient_of_skewness_summonerlevel,red_mean_summonerlevel,red_variance_summonerlevel,red_std_summonerlevel,red_median_summonerlevel,red_1_champ_points,red_2_champ_points,red_3_champ_points,red_4_champ_points,red_5_champ_points,red_kurtosis_champpoints,red_coefficient_of_skewness_champpoints,red_mean_champpoints,red_variance_champpoints,red_std_champpoints,red_median_champpoints,kills_1.1,kills_2.1,kills_3.1,kills_4.1,kills_5.1,damage1.1,damage2.1,damage3.1,damage4.1,damage5.1,assist1.1,assist2.1,assist3.1,assist4.1,assist5.1,blue_team_won?
43,43,53,44,147,31,122,-2.435247803029402,0.6347221757396254,79.4,2669.3,51.66526879829428,53,20704,8846,39689,2693,90250,1.932285261520068,1.449732609102538,32436.4,1243459644.3,35262.72315491247,35262.72315491247,7,5,9,4,2,35659,17397,34512,22675,6059,3,8,6,5,15,51,43,126,57,62,4.148056147900286,1.9829400671010582,67.8,1108.7,33.29714702493293,57,22130,11771,1410,43893,20747,1.200263796570312,0.7174769004070235,19990.2,247318604.7,15726.36654475534,15726.36654475534,5,16,5,15,1,12983,35618,19563,29811,10697,9,14,10,13,28,0
44,44,37,109,147,66,31,-1.41942158658979,0.6358910611095002,78.0,2439.0,49.38623289946298,66,11442,4616,39689,6591,1851,3.9709053974726913,1.960735340160236,12837.8,237566369.7,15413.18817441739,15413.18817441739,6,7,3,6,0,18573,14383,14287,13692,9239,5,6,4,7,15,93,100,107,56,37,-1.967185635115912,-0.7047970975132655,78.6,928.3,30.46801601680031,93,17868,54330,35915,4754,8314,-0.8740198166313481,0.8048021029430553,24236.2,428914427.2,20710.24932732583,20710.24932732583,3,7,9,6,7,14405,12753,19514,10589,24026,10,11,7,9,16,0
45,45,25,70,146,130,58,-2.100373946108946,0.17333648033788449,85.8,2574.2,50.73657457889722,70,6286,73420,42588,2919,8474,-0.2895336809910587,1.125953645028668,26737.4,937408595.8,30617.1291240704,30617.1291240704,1,10,14,3,0,16043,12908,26642,9451,5372,0,5,5,6,8,91,82,64,147,165,-2.429049330631157,0.4751850047654111,109.8,1913.7,43.74585694668696,91,120503,19241,39866,39689,16835,3.7325061230855763,1.874393510649301,47226.8,1796816950.2,42388.87767091741,42388.87767091741,5,5,1,3,1,19971,8075,8154,13902,3296,1,5,2,5,8,1
46,46,182,40,114,274,352,-1.306558091527959,0.1277444017873055,192.4,15402.8,124.1080174686551,182,42865,7173,8182,76139,101624,-2.04160188304951,0.35664956909673257,47196.6,1735698679.3,41661.71719096562,41661.71719096562,16,12,15,10,3,49086,33901,30513,36666,32307,18,13,10,15,37,45,30,72,146,165,-2.718192461903999,0.4002889075285493,91.6,3674.3,60.61600448726392,72,9117,7259,26249,41287,91127,1.905818588898542,1.4207613733886442,35007.8,1176459741.2,34299.55890678479,34299.55890678479,7,3,31,1,2,19489,19116,89958,16777,10700,5,14,6,9,18,0
47,47,62,123,84,34,37,-0.2262424633460798,0.841798436590343,68.0,1358.5,36.85783498796422,62,17524,5092,24583,22949,86668,3.9991777160622632,1.9021764253492741,31363.2,1014272545.7,31847.64584235388,31847.64584235388,4,5,3,3,6,10200,20262,12014,13736,10649,2,7,4,3,7,69,121,146,70,45,-1.755365097929893,0.5326639916723809,90.2,1740.7,41.72169699329115,70,5637,71103,39689,63505,10831,-2.7700024265792793,-0.0428708596797896,38153.0,883641910.0,29726.11494965328,29726.11494965328,15,11,11,6,2,23924,22574,13474,13411,7219,4,12,8,11,14,0
48,48,48,58,19,146,165,-2.647294766350501,0.42559482506516577,87.2,4137.7,64.32495627670492,58,10315,38712,1283,24670,91127,2.047670894152777,1.405293128877722,33221.4,1250274049.3,35359.21448929543,35359.21448929543,1,2,2,4,0,12285,3973,5890,6301,3292,2,1,0,0,5,38,24,69,23,85,-2.160712535185624,0.6019384344032019,47.8,777.7,27.88727308289572,38,4261,8702,2097,2812,12923,-0.7015245354940296,0.9369310827985647,6159.0,20880800.5,4569.55145501175,4569.55145501175,0,2,3,8,2,913,3298,7708,12762,7257,0,2,1,3,4,0
49,49,45,54,93,81,88,-2.554747786867768,-0.5330678548421907,72.2,457.7,21.39392437118539,81,3341,33846,8123,2438,9610,3.910645934496554,1.92956487361406,11471.6,165751259.3,12874.44209665025,12874.44209665025,0,0,0,0,0,183,612,597,178,0,0,0,0,0,0,66,32,70,146,165,-2.37012989721311,0.35027191409015157,95.8,3233.2,56.86123459792269,70,7246,11103,2275,43121,91127,1.271084986528404,1.4085827315145,30974.4,1386860060.8,37240.57009230659,37240.57009230659,0,1,0,2,0,306,352,442,774,339,1,0,0,0,2,0
50,50,102,271,45,163,249,-2.045262745287121,-0.1445175364286264,166.0,9165.0,95.73400649716902,163,4938,27038,3120,1948,0,4.4916224612813895,2.091430065311108,7408.8,123628701.2,11118.8444183737,11118.8444183737,7,16,7,15,14,12729,53796,17930,45334,46588,39,35,32,27,32,83,106,146,165,145,-1.454675158202593,-0.5972810823008199,129.0,1121.5,33.4888040992807,145,2207,7733,948,324438,1759,4.992998033650318,2.234138931217306,67417.0,20650854830.5,143704.0529369301,143704.0529369301,12,1,19,16,4,42985,12307,36251,46925,27638,18,43,17,18,22,1
51,51,38,113,81,146,165,-0.9922583652317368,-0.4470385160652662,108.6,2586.3,50.85567814905234,113,2373,10855,8294,47672,91127,0.5400442040498508,1.268499036856999,32064.2,1407109423.7,37511.45723242433,37511.45723242433,5,22,9,4,3,26916,36279,29950,21035,11583,15,8,15,21,26,86,60,48,271,37,4.285186339481637,2.047315594278962,100.4,9427.3,97.0942840748105,60,1386,48770,6169,17652,18215,2.281514504373034,1.399200667606228,18438.4,340499203.3,18452.62049953881,18452.62049953881,5,11,6,18,1,23863,29364,29531,36718,8599,16,9,10,4,15,1
52,52,97,74,45,146,210,-0.2538220033552987,0.7590564941083602,114.4,4222.3,64.97922745000898,97,122,5163,7142,19694,307208,4.941339793482159,2.220109615300096,67865.8,17953363617.2,133990.1623896322,133990.1623896322,2,20,10,5,10,10873,32920,21031,29812,14151,14,16,15,26,27,160,87,164,146,121,-0.041417139322907914,-1.012933030644338,135.6,1021.3,31.95778465413396,146,15031,9853,1773,39689,6452,3.035923356693006,1.669190253845082,14559.6,220772840.8,14858.42659234147,14858.42659234147,9,15,8,7,16,27913,26331,16032,15623,31398,42,26,20,27,25,0
53,53,102,70,56,146,164,-2.431374597554351,0.1841030932234503,107.6,2190.8,46.80598252360482,102,16502,54928,11386,39689,91127,-0.011436382484419031,0.8211853405558125,42726.4,1042665687.3,32290.33427049029,32290.33427049029,2,1,0,2,3,8828,3694,1463,8587,4052,0,0,0,4,2,39,51,41,40,211,4.916216013179936,2.213768205360781,76.4,5684.8,75.3976126943022,41,6731,16044,1260,101970,118866,-2.989851123032917,0.6198766262683516,48974.2,3209737356.2,56654.54400310711,56654.54400310711,1,5,0,4,4,5479,6669,836,7585,7543,1,2,1,3,4,0
54,54,54,74,48,75,61,-2.442881359481353,-0.004896773322430424,62.4,143.3,11.97079780131634,61,5712,16480,1319,10400,2227,-0.5551427517189634,0.8219476418307958,7227.6,39471406.3,6282.627340531984,6282.627340531984,12,6,4,9,9,36413,28475,9493,47947,31595,19,15,19,19,20,146,164,194,34,121,1.838057146362647,-1.222919934812445,131.8,3697.2,60.80460508875952,146,13352,850,9921,690,22455,-0.8507874404274292,0.5142767052473634,9453.6,83818751.3,9155.258123067859,9155.258123067859,10,5,8,0,11,31271,16962,22399,2618,26207,17,13,16,3,9,0
55,55,60,103,58,50,63,4.052441260659592,1.927865380935374,66.8,432.7,20.80144225768973,60,20147,1249,26269,75489,77808,-2.6859319166019233,0.2767989083370012,40192.4,1193262716.8,34543.63496796479,34543.63496796479,11,8,8,15,13,27487,28276,19574,30660,54011,10,14,7,10,32,208,80,56,145,164,-1.732141410309798,-0.07086604388195039,130.6,3859.8,62.1272886902366,145,22353,44255,319,47672,280521,4.475054138563927,2.079108518561689,79024.0,13049737885.0,114235.4493360095,114235.4493360095,15,3,3,4,4,35883,10364,21063,22910,34314,5,6,7,8,11,1
56,56,38,61,120,145,163,-2.359600457929398,-0.3659531436258034,105.4,2903.3,53.88227909062496,120,6655,54925,3074,39689,37011,-2.3647099700758423,-0.1838174575828089,28270.8,504833576.2,22468.50186817092,22468.50186817092,2,7,3,2,1,6812,12814,12975,9426,4877,1,4,4,2,3,89,93,75,31,206,2.89871867588643,1.3882286591312432,98.8,4196.2,64.77808271321405,89,6593,21661,9580,45380,30831,-0.9174342999774384,0.5617549884314603,22809.0,253271381.5,15914.50223852446,15914.50223852446,4,9,5,0,6,10422,11359,12963,6321,12310,2,5,7,10,11,0
57,57,145,163,124,61,99,-0.4514956012206861,-0.5776301772736171,118.4,1599.8,39.99749992187012,124,24670,106,11636,229,851,0.8350183133005871,1.352920232569031,7498.4,115915815.3,10766.42072835722,10766.42072835722,13,6,6,5,1,29249,18562,18180,13067,4951,12,11,17,12,10,433,46,52,123,97,4.221936076701342,2.022959025489867,150.2,26011.7,161.2814310452384,97,30874,7478,1402,14430,7319,2.073345264510628,1.388227052022836,12300.6,129089705.8,11361.76508294376,11361.76508294376,9,6,4,19,11,23417,21283,15754,22490,15830,25,26,27,14,24,0
58,58,141,73,189,145,163,2.138493138687268,-1.146389309402361,142.2,1855.2,43.07203268943782,145,15843,12812,69192,43121,5667,-0.3577047502894439,1.033310682278209,29327.0,698462935.5,26428.4493585984,26428.4493585984,1,3,11,3,1,11711,10666,17781,11849,6957,5,8,3,9,10,58,49,122,43,45,4.382286999353683,2.07635501676678,63.4,1106.3,33.2610883766602,49,13783,855,77257,13732,59382,-2.225601899503741,0.6510194466271921,33001.8,1107135473.7,33273.64533230467,33273.64533230467,5,5,4,4,5,15180,11307,11426,18204,17807,6,10,6,14,9,0
59,59,34,71,47,145,163,-2.77256207038063,0.4401782123377035,92.0,3420.0,58.48076606885378,71,2560,4503,111388,47672,91127,-2.567474095745371,0.1979963773961972,51450.0,2443838591.5,49435.19587803815,49435.19587803815,4,3,7,7,3,8329,7572,10746,13116,4890,1,7,2,5,9,43,54,115,68,109,-2.793988079099995,0.30625454213227904,77.8,1057.7,32.52230004166372,68,5254,16075,4002,17703,382917,4.97254010447573,2.228392166769745,85190.2,27738500090.7,166548.7919220671,166548.7919220671,1,4,4,4,2,7076,10932,14133,4927,10427,1,3,1,2,4,1
60,60,63,32,41,140,91,0.2112322050101536,0.9765550081163967,73.4,1904.3,43.63828594250695,63,2158,17264,17225,373203,232309,-1.121779199692978,0.9885874570807743,128431.8,27843429429.7,166863.5053859891,166863.5053859891,6,1,6,5,6,10903,6782,21529,8017,8826,2,8,5,6,4,52,49,145,46,81,2.63854940478444,1.699866317305339,74.6,1745.3,41.77678781333002,52,6285,13209,47672,8263,44108,-3.145313031425249,0.557713722570778,23907.4,410643112.3,20264.33103509711,20264.33103509711,5,8,5,15,3,14435,15497,11613,20937,9036,5,13,12,8,13,0
61,61,105,44,56,145,163,-2.593759565262624,-0.016734150368192532,102.6,2764.3,52.57661076942865,105,19118,2141,39349,39689,91127,1.651419986945509,1.0408978746061721,38284.8,1117285725.2,33425.82422618775,33425.82422618775,2,2,4,3,1,8903,5545,11322,12365,3863,3,2,2,2,3,91,42,38,59,40,2.098098532865333,1.584946046243076,54.0,497.5,22.30470802319546,42,4736,6848,34836,4956,29962,-2.961381142839705,0.6558610362355877,16267.6,220495256.8,14849.08269220695,14849.08269220695,3,7,9,5,4,6601,15443,9506,13150,9836,1,10,4,10,11,0
62,62,54,42,276,59,40,4.877409748668777,2.20197880632724,94.2,10392.2,101.9421404523174,54,66982,1940,40848,4956,29962,-0.8921943405852951,0.4984834044340276,28937.6,723567734.8,26899.21439001518,26899.21439001518,10,7,12,8,8,33276,20242,19649,16142,25761,14,19,9,13,19,37,137,189,145,163,3.017007450711116,-1.5648538404512662,134.2,3351.2,57.88955000688811,145,65184,7376,0,43121,37011,-1.624226939256527,0.06380569482945422,30538.4,717406155.2999998,26784.43867808321,26784.43867808321,0,7,10,7,0,1250,27006,26351,16612,6395,1,3,3,5,11,1
63,63,42,75,37,145,163,-2.808031136488132,0.4051205132520966,92.4,3415.8,58.44484579498862,75,55086,58903,3204,43121,37011,2.095192596690405,-1.4058570468062181,39465.0,489025014.5,22113.90997765886,22113.90997765886,1,5,0,1,1,4001,6188,4525,3303,2852,1,0,1,3,2,111,117,84,77,49,-0.8421317615284556,-0.4107722391270145,87.6,756.8,27.50999818247904,84,43014,30840,23784,217833,61507,4.367537693901138,2.067553934665327,75395.6,6544708223.299999,80899.3709697424,80899.3709697424,2,3,6,8,5,6496,6196,8797,7592,14301,6,5,1,5,10,0
64,64,160,146,95,145,163,3.363052036874516,-1.762689049236343,141.8,749.7,27.38065010185112,146,25880,3864,122980,43121,37011,3.202453479945575,1.6109011444809722,46571.2,2048409177.7,45259.35458775346,45259.35458775346,0,0,0,0,0,859,0,550,0,109,0,0,0,0,0,103,99,40,30,94,-3.016991403205293,-0.6172158278876726,73.2,1238.7,35.19517012318593,94,3119,69057,20406,20278,134251,0.8930306664652257,1.283012601419519,49422.2,2854190316.7,53424.62275674017,53424.62275674017,0,0,0,0,1,790,252,297,271,321,0,0,0,1,0,0
65,65,92,54,30,145,163,-2.35461503540787,0.05721063968347585,96.8,3255.7,57.05874166155436,92,782,949,30709,47672,37011,-2.699678071590493,-0.2447655475336939,23424.6,460857271.3,21467.58652713434,21467.58652713434,1,1,3,16,1,10164,10729,21650,36356,11572,4,10,4,4,18,83,37,204,22,85,2.321280917646382,1.427879304551664,86.2,5107.7,71.46817473533237,83,112774,2500,29956,7279,17041,3.9239037051652392,1.9506182248838901,33910.0,2053881508.5,45319.7695106672,45319.7695106672,10,11,9,1,9,26088,29120,17407,7519,26129,10,8,6,1,12,0
66,66,81,55,34,52,265,4.378686860939183,2.067606427423271,97.4,9059.3,95.18035511595866,55,22984,6270,1503,10242,52642,2.060938761766701,1.504919549707413,18728.2,423046879.2,20568.10344198026,20568.10344198026,3,4,0,1,1,12139,5533,9553,4552,16076,3,0,2,1,1,124,175,73,144,163,0.9514414395817016,-1.089535135484271,135.8,1606.7,40.08366250731088,144,8331,11284,12439,39689,91127,2.281859115476525,1.630077989063865,32574.0,1231370602.0,35090.89058430977,35090.89058430977,2,4,3,10,1,10480,9963,18268,15233,4346,2,3,4,1,11,0
67,67,83,316,144,43,125,2.626045512867751,1.474210184178818,142.2,10962.7,104.7029130444803,125,26646,22854,69732,2757,1045,1.8973794374737198,1.33598901257854,24606.8,769021624.6999998,27731.23914829627,27731.23914829627,15,4,4,2,4,23194,8969,11944,10668,21666,7,18,12,16,14,164,89,191,38,186,-1.479221359331577,-0.8236286114413198,133.6,4523.3,67.25548304785269,164,3327,45085,3771,3829,4352,4.99223454457724,2.233902186264855,12072.8,340696310.2,18457.96061865991,18457.96061865991,6,13,12,2,8,18791,30566,26303,7001,20977,22,24,18,30,25,0
68,68,151,361,90,127,81,3.811319462010061,1.9103006770113962,162.0,13173.0,114.7736903649961,127,1669,32137,2958,4672,5839,4.692950524526902,2.149408208257527,9455.0,163314618.5,12779.46080630947,12779.46080630947,8,8,3,10,12,12420,15740,20461,12934,18851,17,14,29,13,11,144,48,98,33,25,-0.7484269692680696,0.9370330653901726,69.6,2534.3,50.34183151217285,48,3950,19292,0,102,1089,4.209097160374357,2.038955326791969,4886.6,67396447.8,8209.533957539856,8209.533957539856,1,8,8,1,3,9438,16841,13279,9207,7953,13,12,11,13,10,1
69,69,44,121,68,55,77,1.9375070007548651,1.287323497475297,73.0,877.5,29.622626487197252,68,2393,369538,5838,65384,12601,4.446128766698214,2.098182712152288,91150.8,24872413272.7,157709.9022658375,157709.9022658375,6,11,6,10,10,29503,23413,31970,42759,32124,7,6,13,18,20,86,640,86,144,163,4.574579291792825,2.117881935959799,223.8,55316.2,235.193962507544,144,22122,152943,3639,39689,16835,4.103624420866407,1.989590733790683,47045.6,3671594500.799999,60593.68367082496,60593.68367082496,9,13,14,17,1,64522,50366,54851,44742,11802,11,15,16,11,24,0
70,70,73,44,72,144,162,-2.479534358694058,0.43077436013401876,99.0,2606.0,51.04899607240088,73,14438,26665,21757,43121,91127,2.6889021911094133,1.646908365848518,39421.6,946520788.8,30765.57798579445,30765.57798579445,23,3,14,1,0,73679,15151,37140,11399,5566,6,5,4,6,5,218,159,100,66,168,-1.093966808028267,-0.11752007252799601,142.2,3570.2,59.75115061653625,159,9120,1994,5500,337568,51302,4.600225540292088,2.13514418969091,81096.8,20954498853.2,144756.6884575632,144756.6884575632,9,15,7,19,12,31315,41553,32452,31502,31063,10,17,24,11,18,0
71,71,61,47,41,144,162,-2.926081923593337,0.5935201523105537,91.0,3296.5,57.4151547938347,61,43125,28354,18375,39689,2657,-0.6962858837911341,-0.6498850607938332,26440.0,272065984.0,16494.42281500023,16494.42281500023,6,6,7,2,0,18365,13217,21590,14249,7325,5,7,4,5,3,113,96,41,55,79,-1.712994133988835,-0.028348386708164863,76.8,860.2,29.32916637069659,79,31445,0,15200,15167,9039,1.345335823373928,0.5987500923748591,14170.2,131899148.7,11484.73546495521,11484.73546495521,2,17,7,7,3,24304,33779,19033,24523,7902,5,9,9,12,13,0
72,72,67,152,52,56,133,-2.72966808838606,0.6403529286942414,92.0,2200.5,46.90948731333567,67,38179,38456,17994,19430,89365,2.859572701220287,1.618532900243677,40684.8,836911845.6999999,28929.42871368185,28929.42871368185,6,1,3,0,1,9346,5372,4943,0,2360,0,4,0,0,2,60,66,54,144,162,-2.890500010125762,0.6467469558846087,97.2,2653.2,51.50922247520341,66,25307,2549,40262,47672,91127,1.234935387349523,0.7211132089073433,41383.4,1070447757.3,32717.69792176705,32717.69792176705,2,1,3,0,2,5384,3619,8331,1964,1421,2,5,3,2,2,0
73,73,33,110,74,144,162,-1.243783502421427,-0.4232434144661587,104.6,2734.8,52.29531527775696,110,3020,7697,13436,69732,280521,3.894143985229075,1.9716079042423271,74881.2,13941875750.7,118075.7204115224,118075.7204115224,6,8,13,5,0,24475,11358,20390,8878,9267,3,9,6,5,11,142,56,70,161,96,-2.370846935175473,0.2912229393711336,105.0,2053.0,45.31004303683677,96,96782,7442,241,76457,144,-2.693280828187071,0.697364113495889,36213.2,2177727820.7,46666.13140919225,46666.13140919225,1,3,1,8,1,14151,12636,7413,14370,13437,4,4,1,3,10,1
74,74,33,46,57,44,35,-0.3164353542731924,0.5901286563843656,43.0,92.5,9.617692030835672,44,103874,51185,473422,151095,10166,3.420711321223548,1.786046062119575,157948.4,33933165863.3,184209.5704986578,184209.5704986578,1,12,5,8,1,8527,17177,17929,17947,6003,4,5,4,4,5,105,35,144,45,56,-1.049491281639573,0.8784624601967636,77.0,2125.5,46.10314522893205,56,56897,49407,19243,108686,274,0.4483612371764671,0.6703842441854931,46901.4,1715657092.3,41420.49121268361,41420.49121268361,6,2,1,0,0,14280,6868,4207,4283,3944,0,0,1,1,1,1
75,75,49,193,144,112,82,-0.5212967465241816,0.33504666349787104,116.0,3093.5,55.61924127494009,112,3174,25403,19243,60803,717,1.636165133999683,1.274253148473804,21868.0,583037878.0,24146.1772957957,24146.1772957957,0,0,0,1,0,282,0,0,531,710,0,0,0,0,1,124,134,123,230,171,1.292703932994726,1.408203496625047,156.4,2074.3,45.54448374940701,134,4744,2824,54545,21194,20497,1.952876110710886,1.340340961652801,20760.8,429974024.7,20735.81502376986,20735.81502376986,0,0,0,0,0,444,0,0,0,355,0,0,0,0,0,0
76,76,37,131,127,83,67,-1.839106705279573,-0.1454701115156965,89.0,1608.0,40.09987531152684,83,12050,3358,7959,12550,24481,1.740268514171229,1.0077027352852,12079.6,61765631.3,7859.111355617758,7859.111355617758,2,0,4,0,0,8491,4790,11235,8112,6883,1,4,2,2,2,56,55,77,144,162,-2.798983737126781,0.5514231077863153,98.8,2565.7,50.65273931388113,77,59924,73975,14908,43121,91127,-0.2115189586807622,-0.4754510471169544,56611.0,856239757.5,29261.57476110949,29261.57476110949,9,9,4,3,1,26347,13771,12856,9678,5199,1,4,7,6,9,0
77,77,66,43,42,239,37,4.6509952468874545,2.146693211246296,85.4,7498.3,86.59272486762384,43,6381,24248,34507,58147,14877,0.5478776783031627,0.8834409443335616,27632.0,401044333.0,20026.09130609366,20026.09130609366,4,12,4,3,3,24260,22922,13896,15632,7346,6,5,8,5,9,311,84,70,143,162,2.068518802418108,1.385641588097157,154.0,9197.5,95.90359742991917,143,122058,21372,1109,47672,907,2.161997089675308,1.527295129711045,38623.6,2542669369.299999,50424.88839154728,50424.88839154728,11,3,12,2,0,25288,10898,30858,11159,6286,3,4,4,7,3,0
78,78,59,143,162,46,54,-2.896416904734734,0.6432744064392846,92.8,3036.7,55.10626098729617,59,265,1072,6079,2235,2304,2.535207410270178,1.437146256502724,2391.0,4973221.5,2230.072084036747,2230.072084036747,7,4,12,8,11,12144,13789,25398,31260,34940,13,21,10,20,21,40,130,290,279,58,-3.001720567765904,0.2879175050995655,159.4,14190.8,119.1251442811298,130,714,728,7489,130633,8440,4.917538133439969,2.213022753190017,29600.8,3203075596.7,56595.72065713096,56595.72065713096,7,8,2,27,4,18090,24826,12268,42174,13753,16,22,41,17,15,0
79,79,70,46,76,143,162,-2.462789785745531,0.4533235705519131,99.4,2520.8,50.2075691504777,76,609,3625,41602,39689,16835,-2.9641091749282,0.2201076318339221,20472.0,376839484.0,19412.35390157515,19412.35390157515,3,3,4,9,0,11534,13968,15429,23817,4343,1,7,7,4,11,168,53,358,31,31,1.633240194693634,1.4932743406832532,128.2,19735.7,140.4838068960263,53,25346,52839,165266,1943,890,3.071054472779005,1.742908560253465,49256.8,4655159002.7,68228.72564177056,68228.72564177056,6,14,7,0,0,12944,28637,13530,7466,5886,3,6,3,5,11,0
80,80,223,67,67,100,20,2.725650061863613,1.4738690028838821,95.4,5900.3,76.81341028752728,67,6781,9199,206,11127,6117,1.381812814705265,-0.99563658444294,6686.0,17090209.0,4134.030599789992,4134.030599789992,16,5,1,16,3,43157,20093,12921,31729,9991,12,14,11,11,10,110,43,38,143,162,-2.787870376749078,-0.1681558755365882,99.2,3220.7,56.7512114408142,110,3371,7288,16672,19243,91127,4.365441257206356,2.055064214832728,27540.2,1306136066.7,36140.50451640099,36140.50451640099,7,17,13,4,2,16446,32386,46199,25170,8706,4,10,15,12,23,0
81,81,108,249,233,80,114,-2.975658755567155,0.5054642598034003,156.8,6104.7,78.13257963231472,114,1991,1504,6109,12429,14439,-2.7111203985805483,0.3105270235009451,7294.4,35117345.8,5925.989014502136,5925.989014502136,12,9,7,4,21,27532,32150,45019,18001,39745,16,32,26,42,13,143,161,218,380,219,2.634463875926965,1.528758199290658,224.2,8731.7,93.44356585661744,218,139,1749,23641,43061,833,-0.2309518921506193,1.152983260176267,13884.6,363252056.8,19059.17251089354,19059.17251089354,5,2,7,17,8,17041,14851,34257,41456,40056,19,31,22,13,12,1
82,82,116,143,161,169,536,4.739865153470241,2.159482588277756,225.0,30639.5,175.041423668799,161,6846,116,185403,3801,17396,4.868094329357442,2.200591792860801,42712.4,6404119107.299999,80025.74027961252,80025.74027961252,8,3,8,12,2,25158,9655,19370,26428,21126,19,19,12,9,20,78,99,63,72,130,0.545678247233905,1.11408977627778,88.4,716.3,26.76378149664206,78,5369,5855,29411,921,53035,0.053752073839209664,1.1717239362430751,18918.2,488045529.2,22091.75251536193,22091.75251536193,23,4,18,7,15,19774,19249,51628,18249,42300,21,40,36,38,44,0
